Normalized_VGG_Similarity,Normalized_SS_Score
0.5267736,0.45161290322580644
0.30710107,0.41935483870967744
0.42052194,0.5483870967741935
0.4872176,0.3870967741935484
0.5357631,0.41935483870967744
0.5371446,0.45161290322580644
0.67378885,0.5483870967741935
0.6006952,0.5483870967741935
0.55070037,0.3870967741935484
0.13169146,0.5483870967741935
0.3423597,0.2903225806451613
0.32536295,0.5161290322580645
0.61245894,0.41935483870967744
0.5117636,0.3870967741935484
0.3242259,0.3870967741935484
0.63891685,0.3548387096774194
0.5437786,0.3548387096774194
0.48401222,0.16129032258064516
0.57506436,0.22580645161290322
0.26290545,0.3225806451612903
0.4410282,0.7096774193548387
0.4597807,0.3225806451612903
0.6106788,0.5161290322580645
1.0,0.7741935483870968
0.3682061,0.3870967741935484
0.7593965,0.5483870967741935
0.441497,0.6129032258064516
0.44971627,0.1935483870967742
0.85182524,0.8064516129032258
0.51422864,0.22580645161290322
0.7954253,0.7741935483870968
0.45328602,0.3225806451612903
0.41317606,0.6451612903225806
0.72177327,0.8064516129032258
0.40808365,0.2903225806451613
0.5820787,0.45161290322580644
0.95383614,0.6774193548387096
0.32007954,0.25806451612903225
0.38417292,0.41935483870967744
0.45080093,0.5806451612903226
0.59344095,0.5806451612903226
0.7394786,0.4838709677419355
0.23873767,0.3225806451612903
0.43792337,0.5483870967741935
0.72451794,0.3870967741935484
0.38974276,0.1935483870967742
0.30233014,0.4838709677419355
0.6709949,0.16129032258064516
0.23282605,0.5806451612903226
0.41821876,0.3548387096774194
0.6426521,0.3870967741935484
0.38010108,0.25806451612903225
0.5671565,0.0967741935483871
0.34037822,0.3225806451612903
0.36398402,0.25806451612903225
0.46216336,0.4838709677419355
0.27176416,0.03225806451612903
0.19695108,0.2903225806451613
0.32123896,0.22580645161290322
0.80478066,0.3225806451612903
0.3680091,0.5483870967741935
0.28193077,0.4838709677419355
0.4302007,0.7741935483870968
0.44927877,0.03225806451612903
0.51998377,0.3225806451612903
0.38666058,0.8064516129032258
0.6828704,0.7419354838709677
0.44650397,0.41935483870967744
0.88864297,0.8064516129032258
0.2809687,0.5483870967741935
