Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.8079168473813121,0.5520332
0.3995841809484039,0.060893193
0.4948593168862285,0.30695185
0.5082714477462627,0.23191352
0.32790717059820534,0.13422695
0.36820412107112555,0.027921375
0.8346130983580983,0.27498493
0.48577066530997315,0.07753898
0.38495034736701805,0.018547013
0.479142678784474,0.07119998
0.38632365380993144,0.03879187
0.24865338490876587,0.0377684
0.4365786957963057,0.043569025
0.4968092318106107,0.6031462
0.4484245559554716,0.015823772
0.22803689581767164,0.04038092
0.2557345036542276,0.069996
0.6069979956229015,0.14617747
0.4916189899476222,0.29176623
0.11638550931804997,0.04736109
0.6192406716587409,0.97119623
0.13291346424968525,0.16480061
0.5717403654967789,0.2555281
0.11396305689113145,0.22729193
0.150009083650881,0.09962965
0.2698341931846132,0.029709259
0.31786454754869825,0.20166418
0.4226298138405401,0.18771128
0.7548257914734148,0.2515656
0.3165408186445353,0.31788775
0.3718039381863133,0.1359165
0.42326833087285537,0.04984196
0.2376368979181905,0.70975775
0.5104817992844731,0.70627725
0.3055660575493163,0.20191745
0.2878574972341288,0.7311117
0.2741436867927193,0.08421809
0.6872593727718566,0.031478275
0.1820393249624978,0.06378912
0.16532416774357084,0.04439239
0.21003632994321123,0.36647767
0.3101033895339031,0.33557582
0.3199314502820742,0.86285436
0.343102506385818,0.26498386
0.36962606467769304,0.004492799
0.4592714824309787,0.14782526
0.4702533379870432,0.7035372
0.3870568751512616,0.21075365
0.6280067472728493,0.19466434
0.060769846796459435,0.36686173
0.1969287187713364,0.093203284
0.3351359958700588,0.0012308526
0.4944618305019912,0.2896689
0.5236184989627072,0.24152847
0.27131844086464657,0.035623465
0.41957406160424415,0.2557153
0.49056338452208825,0.56792504
0.4683509911747307,0.624338
0.37280075488265413,0.27337554
0.7237277788070388,0.88948077
0.25199721046997686,0.030225605
0.27900142941034256,0.17257765
0.3374796448804171,0.28576037
0.4416583076703492,0.12464717
0.35274720147985716,0.20553394
0.11069794576492398,0.34237385
